LGA,Travel time to GPO (minutes),Area (km^2),ARIA+ (min),ARIA+ (max),ARIA+ (avg),Commercial (km^2),Industrial (km^2),Residential (km^2),Rural (km^2),Other (km^2),"2012 ERP age 0-4, persons","2012 ERP age 5-9, persons","2012 ERP age 10-14, persons","2012 ERP age 15-19, persons","2012 ERP age 20-24, persons","2012 ERP age 25-44, persons","2012 ERP age 45-64, persons","2012 ERP age 65-69, persons","2012 ERP age 70-74, persons","2012 ERP age 75-79, persons","2012 ERP age 80-84, persons","2012 ERP age 85+, persons","2012 ERP, total","2007 ERP age 0-4, persons","2007 ERP age 5-9, persons","2007 ERP age 10-14, persons","2007 ERP age 15-19, persons","2007 ERP age 20-24, persons","2007 ERP age 25-44, persons","2007 ERP age 45-64, persons","2007 ERP age 65-69, persons","2007 ERP age 70-74, persons","2007 ERP age 75-79, persons","2007 ERP age 80-84, persons","2007 ERP age 85+, persons","2007 ERP, total",Public Hospitals,Private Hospitals,Community Health Centres,Bush Nursing Centres,Allied Health,Alternative Health,Child Protection and Family,Dental,Disability,General Practice,Homelessness,Mental Health,Pharmacies,Aged Care (High Care),Aged Care (Low Care),Aged Care (SRS),Kinder and/or Childcare,Primary Schools,Secondary Schools,P12 Schools,Other Schools,Centrelink Offices,Medicare Offices,Medicare Access Points,Number of Households,Occupied private dwellings,Population in non-private dwellings,Public Housing Dwellings,Dwellings with no motor vehicle,Dwellings with no internet,Equivalent household income <$600/week,"Personal income <$400/week, persons",Number of families,Female-headed lone parent families,Male-headed lone parent families,% residing near PT,IRSD (min),IRSD (max),IRSD (avg),Primary school students,Secondary school students,TAFE students,University students,"Holds degree or higher, persons","Did not complete year 12, persons","Unemployed, persons","Volunteers, persons","Requires assistance with core activities, persons","Aged 75+ and lives alone, persons","Unpaid carer to person with disability, persons","Unpaid carer of children, persons","Aboriginal or Torres Strait Islander, persons","Born overseas, persons","Born in non-English speaking country, persons","Speaks LOTE at home, persons","Poor English proficiency, persons",Travel time to nearest public hospital,Time to nearest public hospital with maternity services,"Presentations to emergency departments, 2012-13",Travel time to nearest public hospital with emergency department,Presentations to emergency departments due to injury,Category 4 & 5 emergency department presentations,Number of Dwellings,Population,Location_x,Location_y,ABS remoteness category
macedonranges,55.28408499728125,2023.84314471946,0.6031513702086579,0.8813513394914101,0.7361521102497663,0.0006366615168702391,0.0015626005402698021,0.023993567779867463,0.837967056284246,0.13584011387874667,0.06378217083177919,0.0710665467231279,0.07203194593764399,0.07163700989534195,0.05125392193430897,0.23252956535094454,0.2947539329047546,0.0566952629615815,0.035193189547359414,0.020668319547140004,0.01494174693376045,0.015446387432257498,45577.0,0.06590658915330266,0.07949446147764912,0.08663318795316248,0.07602158062183949,0.04560058767227575,0.2510269534747261,0.2939061673811378,0.034899872206497234,0.023149027377438,0.016955513546385227,0.014927713542915794,0.01147834559267025,52778.51455611429,2.1940891239002127e-05,0.0,0.00013164534743401277,0.0,0.0012945125831011256,8.776356495600851e-05,2.1940891239002127e-05,8.776356495600851e-05,0.00017552712991201702,0.000504640498497049,4.3881782478004255e-05,0.0006143449546920596,0.0003291133685850319,0.0034666608157623365,0.0038615968580643745,0.002216030015139215,0.00026329069486802554,0.0005704631722140553,6.582267371700639e-05,6.582267371700639e-05,0.0,2.1940891239002127e-05,0.0,4.3881782478004255e-05,16203.0,0.875130587782482,0.041128278440644414,0.02771210205091549,0.02749216473305108,0.13410677956782316,0.2876010615318151,0.7628216996852435,12092.0,0.10006615944426067,0.024396295071121402,0.0013332695113647123,949.7750154315576,1094.5053746044505,1052.932321864347,0.09432389143647014,0.07455514843012923,0.01917633894288786,0.02610966057441253,0.144371064352634,0.3615639467275161,0.018298703293327775,0.1865195164227571,0.03648770213046054,0.012089431072690173,0.09353401935186607,0.24321477938433858,0.0050025232024924855,0.12278122737345591,0.04816025626960967,0.03740921956249863,0.003269192794611317,20.077092589078124,23.184981437846876,0.13530009535480617,50.33246316349375,0.26541306180962293,0.44188919294100615,18187.0,45577.0,-35.21063039280402,48.943481434013776,1
manningham,25.478842941157144,124.96177436427641,0.0002354583822549424,0.028169485609113698,0.00831506105067809,0.0039218600719899965,0.001224935078630086,0.5040035439559386,0.26675441257794114,0.22409524831550015,0.047321740234189065,0.055397772347919906,0.05954685367943388,0.06686129533843176,0.0696379272046457,0.23848887760606735,0.2727525148351474,0.05862659854663155,0.04924158283882842,0.035588487290959286,0.025164217941801795,0.021372132135943897,126052.0,0.052177116755088834,0.056825126839970444,0.06362632218836661,0.07176922557514769,0.06782506531350271,0.25326674277386385,0.2745500202276799,0.05393290053242618,0.040298807809240916,0.02971953573624135,0.01917733497161722,0.016831801276854307,157556.97334185455,0.0,1.5866467806936818e-05,2.3799701710405226e-05,0.0,0.0005949925427601307,0.000174531145876305,1.5866467806936818e-05,0.00029352965442833113,9.51988068416209e-05,0.0002617967188144575,2.3799701710405226e-05,0.00021419731539364705,0.00011899850855202613,0.0037206867007266837,0.004299812775679878,0.001864309967315076,0.0002459302510075207,0.0001903976136832418,4.759940342081045e-05,7.933233903468409e-06,1.5866467806936818e-05,0.0,7.933233903468409e-06,0.0,44164.0,0.9289142303628038,0.03117294822120465,0.00816748855230715,0.03506956674885523,0.13237495597041213,0.2616610814237841,0.8412281496241283,34290.0,0.0968212306794984,0.020822397200349955,0.008564428429248254,1005.0506613197705,1131.4975265038825,1074.5256209252086,0.07262082315234981,0.07074857995113128,0.015572938152508486,0.05423158696411004,0.22258274362961314,0.27850410941516196,0.02288737981150636,0.14247294767238916,0.04099101957922127,0.01688985498048424,0.09477834544473708,0.22350299876241547,0.0012058515533271983,0.33239456732142286,0.2734823723542665,0.3452305397772348,0.05360486148573604,9.287223778106428,11.337326044311428,0.18769227092643512,9.346312799606428,0.23546163170396642,0.46997454010900985,45424.0,126052.00000000001,20.623649128764917,6.5602874119729675,0
mansfield,194.824772803,3695.2270053399884,2.4721361928995518,3.6721919302071977,3.0274505516017354,0.00015860848928532753,0.00024364574474589477,0.0036046905904025366,0.2873707631082291,0.7086222920673373,0.05985702168908276,0.05476796316490973,0.07027747485762753,0.07851690294438386,0.040106627892887436,0.20974191203198836,0.29855810008481765,0.06845995395613716,0.04507451835696111,0.031382527565733676,0.022416091118381196,0.020840906337089543,8253.0,0.04934716393775739,0.05433613747754548,0.07831334900995492,0.07715294074246593,0.04330790312334183,0.22579769948147846,0.3079291588916244,0.051178911201767305,0.03921320988068505,0.0327185254688247,0.01857802660890847,0.02212697417564617,11273.193854699999,0.00012116806009935781,0.0,0.00024233612019871562,0.0,0.002059857021689083,0.0,0.0,0.00012116806009935781,0.0003635041802980734,0.0006058403004967891,0.00012116806009935781,0.0008481764206955047,0.00024233612019871562,0.0036350418029807343,0.005089058524173028,0.0,0.00024233612019871562,0.00048467224039743125,0.00012116806009935781,0.00012116806009935781,0.00012116806009935781,0.00012116806009935781,0.0,0.0,3135.0,0.5262568043547871,0.42090938200448286,0.024015369836695485,0.026577009285943004,0.11799551713096382,0.39872408293460926,0.8019138755980861,2010.0,0.11741293532338308,0.021393034825870648,0.0003161504268507293,939.9793070185508,1077.8417016850358,1012.8003317486894,0.06506724827335514,0.09123954925481643,0.016842360353810735,0.008602932267054405,0.10711256512783231,0.4213013449654671,0.011753301829637708,0.23240033927056827,0.04677087119835211,0.023021931418877983,0.09402641463710167,0.19483824063976735,0.0069065794256633955,0.11801769053677451,0.05319277838361808,0.0442263419362656,0.003998545983278807,37.97543989949333,37.97543989949333,0.07845201610347752,116.35058612883334,0.29586893723556035,0.4891998684238907,6246.0,8253.0,115.63821084245545,65.84816962900533,2
maribyrnong,11.629266198848999,31.347529797829864,0.0,0.0,0.0,0.06842950934510722,0.11421637474245544,0.5008532933714566,0.0,0.31650082254098083,0.07440786807951573,0.04991220853848704,0.03975786746558943,0.044804341686823915,0.08633031690875827,0.40271109855972886,0.202190489053694,0.026607566027774025,0.022089068428225875,0.01845462470685019,0.016919808946134107,0.015814741598418527,81443.0,0.06727938712443055,0.04983882186235554,0.04512027944445991,0.04883214487622559,0.08662624609802419,0.3847437918146644,0.19940893381168118,0.029384332322773293,0.025452935081924418,0.026504446010319625,0.020735088318893632,0.01607359323424784,79855.69110255555,3.6835578257186006e-05,3.6835578257186006e-05,8.594968260010068e-05,0.0,0.001448866078115983,0.00024557052171457337,0.00012278526085728668,0.00029468462605748805,0.00030696315214321675,0.0005279766216863328,9.822820868582935e-05,0.0003806343086575887,0.00030696315214321675,0.004162420343062019,0.003302923517061012,0.0006875974608008055,0.0001964564173716587,0.00017189936520020137,6.139263042864334e-05,0.0,3.6835578257186006e-05,1.227852608572867e-05,1.227852608572867e-05,0.0,30448.0,0.9176491819056786,0.03783686236766121,0.10226179018286814,0.13291025024061598,0.1785069778633301,0.32025091960063057,0.7501970572779821,18807.0,0.14196841601531346,0.027968309671930664,0.009715513529049294,847.6280985197527,1061.578034722245,976.6605686178934,0.05382905835983449,0.03942634726127476,0.02567439804525865,0.06657416843682085,0.21969966725194306,0.23120464619427084,0.03359404737055364,0.10447797846346525,0.04288889161745024,0.016661959898333804,0.07376938472305784,0.1864739756639613,0.004039635082204732,0.3658632417764571,0.3071227729823312,0.3896099112262564,0.09088565008656362,3.6930941210459998,9.40075539431,0.30398276947126207,10.054295938253,0.20833852443028306,0.6443262634610832,33248.0,81443.0,-7.275384256227454,1.5223940058619634,0
maroondah,28.5918259969,64.60389177214583,0.0,0.0,0.0,0.019919608655856708,0.06647705186057756,0.687917061420876,0.05189157750137181,0.17379470056131807,0.06398278490092352,0.06027077916255716,0.061983322872769656,0.06461938491885591,0.0683224244597866,0.28471263337218683,0.24959203801667712,0.04562001255267641,0.0324217699273738,0.025320541558325114,0.021635434412265758,0.02151887384560208,111530.0,0.06256479130256196,0.06397290676883427,0.06581901493092342,0.06877759168829409,0.0691864759671228,0.2840891967757125,0.2503837931231646,0.037233972388489196,0.030210533682951013,0.02762601370898397,0.021156095635066062,0.01897961402789603,106021.18972190001,8.966197435667533e-06,2.68985923070026e-05,3.586478974267013e-05,0.0,0.0006097014256253923,0.00015242535640634807,8.966197435667533e-06,0.00020622254102035326,0.0002600197256343585,0.00025105352819869095,4.483098717833767e-05,0.00026898592307002603,0.00019725634358468572,0.00523625930242984,0.005836994530619565,0.0032009324845333094,0.0002958845153770286,0.00020622254102035326,7.172957948534026e-05,2.68985923070026e-05,8.966197435667533e-06,8.966197435667533e-06,8.966197435667533e-06,0.0,41570.0,0.9369119054846016,0.04263466342898503,0.04251792010086623,0.05302481963155806,0.14413131289546802,0.2800096223237912,0.7105364445513591,29245.0,0.1332193537356813,0.026978970764233202,0.009073174186022197,927.8911743560595,1126.200177247615,1046.5042526541765,0.07762933739800951,0.0658387877701067,0.024423921814758363,0.035855823545234464,0.1532771451627365,0.34043755043486057,0.021814758360979108,0.15057831973460056,0.04229355330404375,0.020442930153321975,0.08944678561821931,0.23386532771451626,0.0034071550255536627,0.19950685914103827,0.11696404554828298,0.11708957231238232,0.021940285125078455,5.934089169032308,12.745186984869232,0.249329850629445,6.002821585279231,0.27855325736190867,0.4960777657230076,42829.0,111530.0,27.153846153846153,0.0,0
melbourne,4.897708579214167,33.96692726404949,0.0,0.0,0.0,0.03449271799914617,0.057785838015036214,0.23241885462110265,0.0,0.675302589364715,0.03613337502674413,0.021724461414394103,0.018276526061124735,0.05590757229143694,0.19717417422359737,0.44922730040651077,0.15216997745264232,0.02564967660176758,0.015231809878046773,0.01151231875709748,0.008656868715129771,0.00833593917150804,121522.0,0.03197040360182737,0.021596273342926065,0.019404517573139265,0.076571076457046,0.21624388524205715,0.41210018835503365,0.15667569263937084,0.019675859514879053,0.015266329121296078,0.01250739837383538,0.009632855172442348,0.008355520606146765,109264.86682145455,6.58317012557397e-05,0.00013989236516844685,2.468688797090239e-05,0.0,0.001514129128882013,0.0004937377594180477,6.58317012557397e-05,0.0009051858922664209,0.00036207435690656836,0.0006912328631852668,0.00037030331956353584,0.0011767416599463472,0.0002797847303368937,0.003077632033705831,0.00509372788466286,0.0,9.874755188360955e-05,7.406066391270717e-05,9.051858922664209e-05,8.228962656967463e-06,2.468688797090239e-05,8.228962656967463e-06,8.228962656967463e-06,0.0,48798.0,0.8757142390701016,0.28561400071832044,0.11594344859111241,0.3116041401377869,0.08086002546772456,0.291138981105783,0.6690643059141768,21886.0,0.1002010417618569,0.019053276066892076,0.009932630263514977,789.8404668479101,1126.0960807776237,1019.1360204690293,0.02104968647652277,0.020185645397541186,0.023773473115979,0.17987689471865176,0.35398528661476936,0.11131317786079886,0.040338374944454504,0.1525814255854907,0.01971659452609404,0.007743453860206383,0.049925116439821594,0.09975971429041655,0.002295880581293922,0.41611395467487367,0.337140600055957,0.3374039268609799,0.04647718108655223,3.8888613568775,4.388019993716667,0.22628852522571222,3.930699168559167,0.19723095257997467,0.6197997514081242,61254.0,121522.0,-0.9222397644986099,0.9231116287224297,0
melton,28.835339188330767,624.6159244166706,0.06863378079180021,0.10070192143929893,0.07960519755110791,0.002538913356537018,0.014375134559355483,0.1014593491012388,0.5027451295756039,0.37888147340726475,0.09067614225772988,0.08085992537197888,0.07020762692182637,0.06612785854738569,0.06836515088175639,0.3452474956260548,0.21013516651957825,0.0272965147785158,0.01607908712279561,0.011449672534720609,0.007369904160279933,0.006185455277377801,129174.0,0.08985657963860642,0.07850036329662852,0.07440126569535678,0.07103077025351512,0.06904504034827665,0.34394035276318113,0.2136590119540006,0.020240633453951794,0.014294267857496755,0.010572361022862598,0.008352369652689375,0.006106984063434249,115825.98545414,7.741495966680601e-06,0.0,7.741495966680601e-06,0.0,0.00032514283060058527,1.5482991933361203e-05,3.0965983866722406e-05,4.6448975800083605e-05,5.419047176676421e-05,0.00013160543143357024,2.3224487900041803e-05,7.741495966680601e-05,7.741495966680601e-05,0.001261863842568938,0.0015482991933361203,0.0005419047176676421,0.00013934692740025082,0.00019353739916701503,4.6448975800083605e-05,3.8707479833403006e-05,7.741495966680601e-06,7.741495966680601e-06,7.741495966680601e-06,0.0,41377.0,0.9361147020801505,0.035068750734516395,0.022963920554706783,0.037607239393583264,0.14365965448348808,0.2953814921333108,0.7553230055344756,32265.0,0.13819928715326205,0.025600495893382924,0.007191118496684872,893.6060601116295,1082.5469844726779,1000.7743845904771,0.08953814235062783,0.06273708331397959,0.017851889699165468,0.02547726322634586,0.09629646832954,0.3095669407156239,0.028225494294517473,0.07340486475606546,0.03767011937386781,0.0052255097775094055,0.07445770820753403,0.23455184479848887,0.006742842986978804,0.26520042733057736,0.21233375137411553,0.27724619505473236,0.034836731850062704,11.251519183154615,14.441603687908461,0.22585814340616533,27.494294155492305,0.21079269370616963,0.5772610100822327,42545.0,129174.0,-23.349591197845044,10.532007056482058,0
merribek,12.840840667816666,50.784634453162084,0.0,0.0,0.0,0.03299304631790646,0.059751916669888994,0.6902399208860371,0.0,0.2170151161261675,0.06430396365204297,0.051754651290004956,0.04430229041039469,0.04598840314826852,0.08312793219509998,0.3668324892043736,0.19877467226988102,0.03132179654668666,0.03129605436748248,0.03171436477955041,0.02641791140829027,0.024165470727924472,155387.0,0.06351345676795235,0.052165532970843406,0.047528596699428174,0.051509099249449145,0.08082515123630034,0.348503470872984,0.1969021914016788,0.036746323331432955,0.0396932918132288,0.03589435604330235,0.027640050837223543,0.019078478776176074,143197.9990308,0.0,3.2177724005225666e-05,3.861326880627079e-05,0.0,0.0007915720105285513,0.00022524406803657964,1.9306634403135396e-05,0.00018663079923030885,0.00016088862002612832,0.0003990037776647982,7.722653761254158e-05,0.000341083874455392,0.0002702928816438956,0.004710818794365037,0.005824168044945845,0.0009202829065494539,0.0001995018888323991,0.00020593743363344423,4.5048813607315925e-05,1.9306634403135396e-05,1.2871089602090265e-05,6.435544801045132e-06,6.435544801045132e-06,0.0,59076.0,0.9250714059028879,0.03394160583941606,0.04804823865439543,0.13121231355125357,0.20434782608695654,0.33221612837700587,0.7783533076037646,36720.0,0.12660675381263617,0.025,0.009894550774231733,876.7104042018497,1075.4776186588344,997.9284986552626,0.057591690424552894,0.04286716391976163,0.023895177846280577,0.0638534755159698,0.21582243044784957,0.27015129965827256,0.028168379594174543,0.11280866481752012,0.05784267667179365,0.024268439444741195,0.08752984483901485,0.1803239653252846,0.0040736998590615685,0.31987231879114725,0.2710329692960158,0.3710542065938592,0.06978704782253342,7.293544946695,9.758110405880833,0.2826256167437816,9.879390177696667,0.19299752098271836,0.5501644995217744,63020.0,155387.0,-1.682569908391902,8.98467207680271,0
mildura,384.9607655600833,23359.31331236043,2.6879311493614657,3.4821845271145655,3.087847145953629,7.378849899688983e-05,0.000461093364846045,0.0017727181244455064,0.46378483470251375,0.5339075653091977,0.06607440310938367,0.06635202665186007,0.07418101054969461,0.07307051637978901,0.059892652230242455,0.2390893947806774,0.2576716638904312,0.046696279844530814,0.03982972422728114,0.03027947436609291,0.024838052933555434,0.022024801036461226,54030.0,0.06841075860501081,0.07335019674895217,0.07578352740180933,0.0726342516961881,0.057927162728496406,0.26231882196365636,0.2361015774883368,0.04183817803617218,0.03629025213943793,0.03254898963635844,0.02370051139396928,0.01909577216161246,81135.69019819998,5.5524708495280394e-05,1.8508236165093466e-05,9.254118082546732e-05,0.0,0.0013696094762169163,3.701647233018693e-05,0.00011104941699056079,0.00014806588932074773,0.00048121414029243006,0.00033314825097168236,0.0002035905978160281,0.0006848047381084582,0.0002035905978160281,0.00427540255413659,0.005385896724042198,0.0,0.0003146400148065889,0.0004071811956320562,0.00011104941699056079,0.00016657412548584118,1.8508236165093466e-05,5.5524708495280394e-05,1.8508236165093466e-05,0.0,21014.0,0.8937662006544002,0.05774869332426805,0.09123358687800111,0.07232397059448434,0.2534738452386011,0.4403254972875226,0.816741220138955,13955.0,0.1496954496596202,0.03375134360444285,0.004920847960812991,649.5183175338609,1060.7759889757767,937.947261369249,0.08249120858782157,0.07382935406255783,0.022413473995928183,0.014251341847121967,0.0711086433462891,0.4641310383120488,0.029039422543031646,0.15994817693873772,0.05759763094577086,0.027003516564871363,0.09476216916527853,0.2183231538034425,0.03598001110494169,0.09607625393300018,0.06674069961132703,0.08504534517860447,0.017990005552470847,34.005748698135,59.573041652295,0.44394780004136575,59.573041652295,0.2474411756564084,0.5579327188675463,23533.0,54030.00000000001,-280.30430029389663,343.7144433610261,2
mitchell,63.345157246830766,2806.532145615842,0.5162925410673583,0.8233079200398229,0.6585536725116434,0.0003691550689751959,0.001384102891550649,0.015417773194622847,0.6929109712790458,0.2899179975658058,0.07026644659278472,0.0712358196442139,0.07495611621996909,0.07524430820823182,0.061227697869999216,0.2598967748696586,0.26479603867012497,0.0419450339280568,0.029998166050983783,0.021954989651287695,0.015588566637847467,0.01289004165684194,38169.0,0.07958625935792854,0.08042674312859371,0.07968580567868719,0.07512907182988411,0.06010031548502604,0.28351821999654664,0.24259167999989303,0.0331716498574051,0.025345565567508162,0.01954407710819257,0.013082635392489836,0.007817976597845049,44428.268163283334,5.239854332049569e-05,0.0,0.00010479708664099138,0.0,0.0009169745081086746,0.00010479708664099138,5.239854332049569e-05,0.00015719562996148708,0.00018339490162173493,0.0002881919882627263,0.0002357934449422306,0.00020959417328198277,0.00013099635830123921,0.002357934449422306,0.00303911551258875,0.0,0.00031439125992297417,0.00039298907490371767,7.859781498074354e-05,7.859781498074354e-05,0.0,5.239854332049569e-05,0.0,5.239854332049569e-05,13288.0,0.9003849855630414,0.05492919015536917,0.06324762821394198,0.03870479857005362,0.1764058847793208,0.3399307645996388,0.7959813365442504,9680.0,0.13894628099173553,0.03068181818181818,0.0027212834381146597,898.7140945819189,1071.317599678969,997.0622712132425,0.08850113966831723,0.0746941235033666,0.02114281222982001,0.01752731274070581,0.0717860043490791,0.42123188975346487,0.023605543765883308,0.14498676936781157,0.042626214991223245,0.013073436558463675,0.08595981031727318,0.22919122848384815,0.011449081715528308,0.10052660536037099,0.051114779009143546,0.05072178993423983,0.005580444863632791,18.176735488586154,18.176735488586154,0.1700904785586471,42.92134628553077,0.26341927179914176,0.42995363551580784,14546.0,38169.0,2.8828199540682364,64.652050723299,1
moira,184.75533754630771,3872.108056292148,1.5440140706806282,1.9861868455497382,1.7337252284904026,0.0008216142979583777,0.001785133986772583,0.009749526090932043,0.8507694243402201,0.136874301284117,0.06034031413612565,0.06331806282722513,0.06616492146596858,0.0631217277486911,0.04381544502617801,0.21148560209424083,0.275032722513089,0.0643651832460733,0.052159685863874344,0.04011780104712042,0.03147905759162304,0.028599476439790578,30560.0,0.06034031413612565,0.06331806282722513,0.06616492146596858,0.0631217277486911,0.04381544502617801,0.21148560209424083,0.275032722513089,0.0643651832460733,0.052159685863874344,0.04011780104712042,0.03147905759162304,0.028599476439790578,30560.0,0.00013089005235602096,0.0,9.816753926701571e-05,0.0,0.001668848167539267,6.544502617801048e-05,0.0,0.00013089005235602096,0.0003272251308900524,0.0002945026178010471,6.544502617801048e-05,0.00013089005235602096,0.00022905759162303665,0.004908376963350785,0.007264397905759163,0.0010471204188481676,0.00019633507853403142,0.0006544502617801048,0.0001636125654450262,6.544502617801048e-05,3.272251308900524e-05,9.816753926701571e-05,0.0,0.0,12006.0,0.8468183733670459,0.05120101137800253,0.05204382638010956,0.046565528866413824,0.254811068970361,0.46326836581709147,0.8608195902048975,8009.0,0.1133724559870146,0.02484704707204395,0.0022593205001076775,811.7426537098514,1048.2148348312555,952.3794128814749,0.08020287958115183,0.0668848167539267,0.019698952879581153,0.00981675392670157,0.05798429319371728,0.4986583769633508,0.020157068062827226,0.1905104712041885,0.06282722513089005,0.027356020942408375,0.09607329842931937,0.20572643979057592,0.015772251308900524,0.08514397905759162,0.04204842931937173,0.04286649214659686,0.007689790575916231,11.655387370731923,31.318056663020002,0.20659167028373687,49.259751116546155,0.2771152151217684,0.534454404990589,14238.0,30560.0,124.12443651290012,154.66289805136165,1
monash,19.069492969914286,84.40944793198804,0.0,0.0,0.0,0.021001910740779083,0.041567904818661724,0.6561688870625303,0.0,0.2812612973780288,0.05103599758602504,0.0499160001957277,0.050253086788923984,0.06311130925520174,0.10077258072408375,0.281771770628884,0.23111635468033861,0.04785542247280201,0.04196184397240239,0.033605358589455715,0.025662076127201255,0.022938198978953835,183929.0,0.048894842469853796,0.04924696625012007,0.054266817323258776,0.06824045833056626,0.09535373665540335,0.2762464930128185,0.24474718640865734,0.04866038419585118,0.04021390178110592,0.03325493958756184,0.023172857994913955,0.017701415989888954,174407.56387870002,5.436880535423995e-06,5.4368805354239953e-05,2.174752214169598e-05,0.0,0.0007013575890696954,0.00014135889392102388,5.436880535423995e-06,0.00027184402677119977,0.00017941705766899184,0.0003425234737317117,2.7184402677119977e-05,0.00026097026570035177,0.0002120383408815358,0.003457856020529661,0.005610860712557563,0.0005273774119361276,0.00019029081873983984,0.00019029081873983984,7.067944696051194e-05,1.087376107084799e-05,2.7184402677119977e-05,1.087376107084799e-05,5.436880535423995e-06,0.0,65853.0,0.9342821450878915,0.06109276940007733,0.03649504773802088,0.07208292436274948,0.14885042086790995,0.3119371934460085,0.8988200993121043,46538.0,0.109652327130517,0.024302720357557265,0.009961682134891599,957.4701126373427,1110.8481929450418,1043.1590561291855,0.06219247644471508,0.058549766485981,0.021171212804941036,0.08729455387676767,0.2361672166977475,0.2462471932104236,0.028723039868644967,0.13398104703445352,0.042440289459519706,0.01981199267108504,0.08517960734848773,0.19763060746266223,0.0016038797579500785,0.4238320221389775,0.368968460656014,0.41955319715759887,0.0653023721109776,6.2300109973949995,6.529522484157143,0.16884914866687692,6.529522484157143,0.2339657252161,0.49215002746678327,67242.0,183929.0,14.584491164494965,-8.940588977256054,0
mooneevalley,13.016887040774117,50.70003602075075,0.0,0.0,0.0,0.04035432553688337,0.013990955859560956,0.6067914413363898,0.0,0.33886327726716575,0.056435087112532964,0.055726081881457785,0.05359906618823224,0.05599412044442523,0.0749556871730578,0.3007046820284467,0.24437335177899788,0.042574899485538886,0.03671263672128312,0.030418053694176647,0.024746011845575202,0.023760321646275562,115655.0,0.055677019859947614,0.05445874264602594,0.05710735225465892,0.060125232918513294,0.0722719585496358,0.29751460505645727,0.24446150839532702,0.0422998072632568,0.03752678255273736,0.032586372353872205,0.026029975657610695,0.019940642491957115,115120.19629324375,1.7292810514028794e-05,3.458562102805759e-05,6.0524836799100775e-05,0.0,0.0011067398728978428,0.00034585621028057585,8.646405257014397e-06,0.000458259478621763,0.00014698888936924475,0.000458259478621763,4.323202628507198e-05,0.0004841986943928062,0.00031127058925251825,0.003882235960399464,0.004867926159699105,0.0014266568674073754,0.0002766849682244607,0.0002420993471964031,7.781764731312956e-05,1.7292810514028794e-05,8.646405257014397e-06,8.646405257014397e-06,1.7292810514028794e-05,0.0,43368.0,0.9216113926486625,0.028716830243547802,0.05054846366027327,0.09391237410994932,0.18209421173049373,0.27983766832687695,0.7235519276886183,29171.0,0.113640259161496,0.025847588358301053,0.0095385148469141,882.4457380202883,1105.4996416949903,1042.9220873066254,0.06794345250961913,0.05646967273356102,0.01756084907699624,0.05310622108858242,0.2074532013315464,0.285279495049933,0.022610349747092646,0.12249362327612295,0.04632743936708313,0.022791924257489948,0.09637283299468247,0.20196273399334227,0.002740910466473564,0.25007133284337035,0.2062513510008214,0.2662401106739873,0.04200423673857594,7.301828741766471,8.219363066567649,0.22864941008534,10.281595089009999,0.20017082877821513,0.5630983183881697,46767.0,115655.0,-5.548091024349277,7.139844260073386,0
moorabool,58.36844543335384,2142.8632301730836,0.33173900137814055,0.8807121806424255,0.5983164591642203,0.00039408020696821985,0.002019020661597218,0.02058371271798233,0.6864194831280316,0.2905837032854207,0.06769850524753525,0.0666171949538853,0.0687798155411852,0.0749496448637761,0.06950068907028517,0.2534082476412594,0.2719601399342733,0.046750768578395,0.030573518498886888,0.02088413018127849,0.014502279232481713,0.01437506625675819,47165.0,0.0650900428556143,0.07227253595074329,0.0775452046538951,0.07912884807417628,0.06990145824314213,0.2680102318465065,0.25972379399733797,0.03359236302588535,0.02632346860045911,0.020942262174010448,0.01604388855326599,0.011425902024963427,78306.16758705,2.12021626205873e-05,2.12021626205873e-05,2.12021626205873e-05,0.0,0.0006996713664793809,6.36064878617619e-05,4.24043252411746e-05,6.36064878617619e-05,0.0002968302766882222,0.0001696173009646984,0.0001060108131029365,8.48086504823492e-05,0.0001272129757235238,0.0010813102936499523,0.0018657903106116824,0.0030107070921233966,0.0001272129757235238,0.0005300540655146825,2.12021626205873e-05,2.12021626205873e-05,0.0,2.12021626205873e-05,0.0,0.0,17161.0,0.9041845493562232,0.0536480686695279,0.049839055793991414,0.040718884120171675,0.17521459227467812,0.33715983917021153,0.7975059728454053,12219.0,0.12496931009084213,0.032326704312955236,0.003156122480519193,889.7749894444692,1087.1082768056108,1015.8126300645181,0.08495706562069331,0.07153609668186155,0.014544683557722888,0.04579667126046857,0.11260468567793915,0.3948478744831973,0.02497614756705184,0.1642743559843104,0.04128061062228347,0.015732004664475777,0.09146612954521362,0.23617088943072193,0.010728294286017175,0.10660447365631294,0.04721721615604792,0.039457224636912966,0.004791688752252729,18.046730875575385,18.455817111444617,0.263973594186367,33.194080422807694,0.29180715776985877,0.6121574469765733,18640.0,47165.0,-63.629211267424466,23.520312496900527,1
